C1,C2,C3,C4,C5,C6,C7,C8,C9
0.8578551015063791,-0.6025644546470733,0.5018040978915276,-0.21267685664787997,0.12592823915202245,-0.24265584867264126,0.028306134812864953,0.5856576886530929,-0.4780702391730408
0.8922942970314639,-0.4728400269880624,0.616917753763154,-0.14636394081132567,-0.10661185193590735,0.3162693598439593,-0.4252912658885801,-0.053353373981103076,0.01922505655583262
0.1668554170225847,0.04160965332126436,0.2670119509441326,0.030331491311999248,0.18224254971705023,-0.2867375742643072,-0.251394361861607,-0.22416223308355615,0.16916366581882608
0.44554667627189815,0.30755862733331735,-0.00583003548178615,-0.11782480127841813,0.1078054698226508,0.14011960294784429,-0.03345653154060585,-0.3894549577643912,0.27288413296605185
0.14346285986998336,0.36354618994443966,0.033038477108315215,-0.07514445377362111,-0.023303628078191405,-0.27560346177251016,-0.27780587193767226,0.22714335649246775,-0.1935196983976778
0.34553689207626226,0.09140462235880265,0.07250777101699249,0.0456991585204764,0.3566250108332579,-0.2358895104072257,0.1985096592345195,0.13327204031505077,0.24635995498222227
0.06424156218936761,0.24953308040347252,0.5140824341474057,0.5405430296390744,0.15355287940386686,-0.5876215180754187,-0.4001525497189088,-0.37656301247911517,-0.027342602462804094
0.25057817402861626,0.2165884824493615,-0.007637908429191594,0.47172649926577065,-0.1499028465955155,-0.13921409815904162,-0.13664381522921126,-0.5878774994664344,0.09746905064302283
0.46251982448920237,0.28501857556801735,-0.2647176916292008,0.13465760335944657,-0.08505673076144835,-0.09427993826792835,-0.23200989375943934,-0.022417893939177168,-0.1087253678613756
0.4377975450044095,0.10957222501547675,-0.13851638747805284,-0.12434672410835992,0.17480212804815493,-0.33560523827211686,0.10947616298563359,0.29915058384720794,-0.5238972605950445
0.2940167461894627,0.07097115712916946,-0.03201246509752731,0.13651389750436527,0.20588862743100347,0.018420849824067595,-0.07517584591891127,-0.3401327810308266,-0.07255829415211909
0.6285421882137583,0.031974979681262894,0.14650152792783844,-0.28501396593147826,-0.39640780197021885,0.30075031244683825,-0.4613150260241116,0.2153723364846427,-0.22692521033862484
0.5112945128178705,0.24160469717668556,0.010468826038517048,0.2441182591959946,-0.1986653791076333,0.23533150413827691,0.39856870400983324,-0.07000437187880802,0.10452961569945875
1.1643636849906849,-0.3310321659047644,0.0373952788089107,-0.01083315760616,-0.2523058861193552,0.24369956963883774,-0.18898400348650551,0.4384577736487787,-0.34528277058396667
0.7324677518231806,0.254270246973315,-0.539885116263751,0.16065937834643895,0.3177282982886406,-0.23817039890087358,-0.09954885070495909,0.11160034904859947,0.09036248663122665
0.5756452841898644,0.2395494467551771,0.08461880004056069,-0.0003722962117603812,-0.39405808839244155,-0.11123449754381418,0.09976597950065012,-0.15741479768214198,0.14212071930641818
0.46425935923487005,-0.10453769053951628,0.3063849022093852,-0.41672652543523614,0.14117390616932526,-0.35253809320408214,0.13299925471715998,-0.38647135285633316,0.33456031733491176
0.13332308902913223,-0.2583687483460602,-0.06380260483027211,0.21828016007408987,0.24773047063445142,0.0019797885475586197,-0.025777366687113223,-0.07264766206089965,-0.19816565434037614
0.12088747744371092,0.12586375546818018,-0.05826728934066484,0.23577779269802512,-0.18917624003836275,0.13375808293483557,0.23060822386928076,-0.007820227867612328,0.002745345069384064
0.15585644291167144,0.06824734802619614,0.37234958781474414,-0.09903233539152556,-0.13282075418993367,-0.21462000793064107,-0.0129794256497186,0.22479352388637164,-0.3148979461807246
0.6354414270741273,0.3616966267641279,-0.08619383138464295,-0.21725346775438853,-0.10531411429467222,0.03998077585898249,0.10781183336687514,0.1793524860857961,-0.2541305327158276
0.6198770472237057,0.11182842384087266,-0.026049986927933172,-0.020288592078660295,0.022977523828846602,-0.30157912798117026,0.10841624185018861,-0.3422278918486977,0.2798609286703954
0.8413966848367572,-0.026665686271283504,-0.2742472742851831,0.06721012513824368,0.14162922700013997,0.05487349792089672,-0.05982830619451806,-0.05562633602708405,0.3095482805995397
0.6740939892006657,-0.4527828644904992,0.18124378036545943,-0.17140655580743494,0.0633248944051443,-0.14505399996150592,0.05965347044196723,0.024416162546389383,-0.23969143952258004
0.17658442505843885,0.7746411204515956,0.4196058344776554,0.16851724606795204,-0.4603555142962952,-0.1553848002574592,-0.0013358109879094693,-0.03754072548014814,0.08002343677470669
0.6577791635784491,0.0601251015986477,0.4183755470808051,-0.2428929715485258,0.27923824078589055,-0.23944419462712663,-0.0006271085254565545,-0.3053355023554662,0.08673362695888875
0.08835962994905808,0.24405053232723256,0.28762785995591006,0.20066235418769632,-0.10588947687291397,-0.09600864032193301,-0.3673959461012713,-0.3918755500082104,0.18347742094634215
0.9940594487461546,-0.16020743035088347,-0.06990816149691514,0.18048627144540919,0.14687656206136945,0.22607543053145873,-0.43117919831337936,-0.36151467879,-0.005254604447560818
0.5601699652067682,0.4726780315534578,-0.20853223229932377,-0.12478811011106093,0.19872152869994786,0.18209042432603156,-0.24647400180966922,0.1970126918738292,-0.36990294486732567
0.437278602696083,0.10141272690524007,0.009118618446234864,-0.14651405070904744,-0.30320742137487217,0.12191333596268292,0.11666647885173799,0.17659121847175305,-0.4114675606454705
0.46038073841758265,0.07792450504432866,0.1257261216183617,-0.07974086795926882,0.032544175551149246,0.02940612736976833,0.1679027919839466,-0.2847875567894619,0.03268530976001578
-0.03587061762098469,-0.25174115138551983,-0.18768010726440948,-0.093341749560257,0.04518016475080525,0.1900092325961319,0.1350396740174421,-0.11181115090563189,-0.07809865823410697
0.4083471641718714,0.4568671348868781,0.16188357983763924,-0.11103281986310198,-0.21857577806901554,0.1165193966010699,0.17784875908979997,0.022847661186219056,-0.14792217723567175
0.08631481900316858,-0.139149505244047,0.25619762866984375,0.27529434738159614,0.10467332610870529,0.29323443295500173,-0.1629107036978087,-0.33533226199837296,-0.1509814670096146
0.5812099492472969,0.5399178716054371,0.05791164152494255,-0.2148591021454056,-0.1619822424632957,0.09867595443317777,0.4495537928207165,-0.4763686305553909,0.03871781353890502
0.7597389761759203,0.3888502121361099,-0.3396712149338917,-0.18886755483856027,0.539647152462485,-0.2717504975085964,0.14079690493265806,-0.34865480641175206,0.20018601046561318
0.7206868542052944,-0.4170677857106847,0.21571038698261777,-0.009778258280953403,0.040437304760992776,0.05656142760837836,-0.28687993527687156,0.2824941037466603,-0.406092078277227
0.38273059366906687,0.48241915275049646,-0.07892059622636263,0.08400772334823142,0.2076468268792132,-0.13159340127278166,-0.30149513672837963,0.1377600480545387,-0.10470412559019915
0.25568135087734034,0.6535219449086465,0.1732133595208475,-0.045600840021770596,-0.16222865214336946,0.03973567203318695,-0.05409091739558003,-0.18142039737958104,-0.03447499536542681
-0.21081577777630156,-0.035070240868661784,0.20156056006399564,-0.23176181133064552,0.07025586223863481,0.024286340388760375,0.024537413276837505,-0.24451562816241096,-0.43284026734179715
0.3501178191649817,0.27189371918379285,-0.1368941794482746,-0.20297039345355852,-0.17209323907129015,0.2584871571404249,-0.3753660584436748,0.05727394131197384,-0.5069467837634488
0.5234163628886329,0.16983758125704285,-0.2257566189220217,0.35510379443187035,-0.1119273683687543,-0.3041222562940833,0.2057617604187954,-0.6757882749767457,0.13252173739231593
0.08962620518338965,-0.015018276134014269,0.14408301935607856,0.515607561287747,0.0002663800174579588,0.1885708622006434,0.10279046988534228,-0.5415670495289171,-0.08248244022856194
0.5276638681040697,-0.1348420988124424,0.003135866426305256,-0.24119205213884712,-0.2393324511414648,-0.18349398384292875,0.0014300529265404704,-0.250659848752651,-0.18064842159640798
0.5783810269654461,0.7114408899057849,-0.6918715262949647,-0.06899079766546043,0.6886833831136441,-0.41153490221746397,-0.0662075193628312,0.4879701851438809,-0.14827946811881018
0.5866438803560604,0.1625075357548028,0.18475483665864378,-0.11790624813345121,-0.007085493870021858,0.023805675284200745,0.18535222573861257,-0.28646811490184787,0.1203476543076425
0.28767868544821984,1.0995845746511665,-0.31491404696711744,-0.918022135608669,0.4515556931315886,0.5722749954478454,-0.6548947942150835,-0.45726171224681245,0.568893775944826
0.6910643308848572,-0.06510931106085194,0.1615683991882481,0.018127917068788024,0.21604156524309018,-0.33939017377319824,-0.24938559471404592,-0.2737761045689238,0.04581753772275449
-0.15424106090395176,0.29103735708942724,0.3304517733752437,-0.23961376740392748,-0.03749650543975194,0.5739605669863775,0.07208433725398625,-0.4473502936225021,-0.47800864112719493
0.368902858272978,0.29232946711920904,-0.021256668641823656,-0.03118043221912062,0.14479736044019703,-0.1429674681984648,-0.002200338354281125,-0.009375343807806302,-0.2228934083037687
0.37736950505312117,-0.05070712346900072,0.1385443437179718,0.17344892757644403,-0.4366383748187409,0.1333584092089959,-0.1889104545261345,-0.28126053149451125,0.25570388965735724
0.49561078204514303,0.08436451545137741,-0.16906098818069637,0.034690097735543726,-0.18290177540296465,0.14269792115071162,-0.2059543726756549,-0.21046636490410403,0.4087909041861151
0.8376037864998915,-0.22430771435774666,-0.01814851150419191,0.03679843779657585,0.38456022806964696,-0.2957556900788245,0.03676170028957231,-0.02937475893870553,0.12171442781019157
0.11389122877821042,0.5058549276703518,0.15489128351308387,0.03695036779532498,0.006282335532308239,-0.06303845869737625,-0.0028760659125216803,-0.0828638982619524,-0.12894092001924917
0.16147977881254438,0.6246500311117165,0.5824910086715964,-0.4579901495720856,-0.28611423428058746,-0.13195164603340595,-3.551491332325074e-05,-0.41773171797182773,0.15944125520889574
0.25142681756357965,0.01976815238763857,0.14398518714050146,0.40594104124174113,0.010894950458061159,-0.03353038569335322,-0.30517021868024125,0.044803979278218414,-0.27201269159480956
0.1820369624368364,0.314784382450435,-0.3501684653128402,-0.5480046840222315,0.48053979133578684,-0.0021455153673551886,-0.46805528469957003,-0.09390146073884022,0.1858425332912009
0.21467385461202676,0.39668618795068367,0.4031154256270454,-0.4171501118784637,-0.49403336357654626,0.508115002617924,0.30484571165750907,0.23728758282086893,-0.6524410864718602
0.4823820143551954,0.06756011257273176,-0.055562790575019116,-0.22406868667502974,0.053936470410458334,0.09096774509493696,-0.3699993140745608,0.2811848177248965,-0.2603636341523496
0.9067025226267874,-0.3394195893947331,0.5017848587358186,-0.1402336297679942,-0.3069470733158941,0.516937329071905,-0.3296590100361603,0.11812923957004623,0.4438329377303809
0.38841279269502527,0.06366393700128159,-0.2944794328303489,0.5474463549704439,-0.1607613818315055,0.18944612354529938,-0.374676126370093,0.15790519831980485,-0.2027621017115812
0.31247535782639446,0.28302121820635306,-0.05426891139326384,-0.6905186404531232,0.2666122923860426,0.1815682491718903,-0.22358301497539088,-0.47714932188102427,0.2555993397418605
1.1704860558094792,-0.3362877826740176,0.07961089399066235,0.02310581356160929,-0.33313417162100545,0.25297429146942596,-0.1146263415959667,0.021061107705004942,-0.123595535838734
0.6024100349458538,0.21828147953829136,0.0100409623232246,0.10966538146892069,0.0018018268365995738,-0.24381145512072844,-0.06765782393894826,-0.09205674982410178,0.37478710180098773
0.32479373615525725,0.206515959187428,0.014826265523961102,-0.36861662471347545,0.2959236074860531,0.33722059060291837,-0.5719133112225356,-0.1898924416961668,0.413646925346851
0.2506348266354319,0.1921320443395459,-0.3348520262425064,0.3007417986532945,-0.36261147452373044,-0.1381301245509733,-0.01458532360518868,-0.1096634991246433,0.1066072284159689
-0.005403514301222212,0.10088181335583812,0.015139918343027067,-0.13730036351115144,0.4358831741103911,-0.017163024892786052,-0.03979260041276285,0.04092293797494015,0.16753447602585014
0.22950264892085043,-0.0442018144627114,0.07294428505718399,0.27520958746811847,0.009266861971069407,0.25213776201054466,0.061189762294173194,-0.25276020847138225,0.06332154428699774
0.7740727803916176,0.2684374730766499,0.12285906423783677,-0.4926235011231782,-0.11214710976983369,0.46209800745360796,-0.021324183817416187,0.04264276904321762,-0.12471352604596009
0.5257580593133202,0.24599096276486263,0.18208679139990552,-0.3243810572140359,0.05472987762638963,-0.15812682614702922,-0.04472234995815921,-0.1354087939071743,0.2733067751994791
0.0029251487577332466,0.06577895377739928,-0.0909690234769577,-0.05250984390134232,-0.009002620950105594,-0.15799697488024117,0.3134720503971572,-0.44334530843702824,-0.05822486462008508
0.5814114838420613,0.464203041077552,-0.717350855791994,0.34191009426003494,0.23802611656108746,-0.7082119450514249,0.6354801533150414,0.04230883922995937,-0.3396679577280616
0.25339924970577504,-0.07536406991744157,-0.12208846686257799,0.09399403154402551,0.236367172190618,-0.3193802764853077,-0.450816760694738,0.16381846467873776,0.4279831367485896
0.6686679478796396,0.0058385094463286324,-0.05261266662006661,0.0374555022281722,0.3054358366705874,-0.3748984704367827,0.05047203139942051,-0.25594971370871095,0.3148960127252983
0.13260539407607586,-0.3183901886773738,-0.2512347266391426,0.00010824499908129726,0.004357959002779674,-0.5893723711481633,0.055527900811610575,-0.35164729294740593,-0.08962391196880948
0.39232411618773344,0.401393438786108,-0.3979124404225962,0.25237093504704,-0.04556831574592074,-0.5444700394945876,0.2621397503133134,0.06367381508454344,-0.42759865297381205
0.5593545651172945,0.04670145650687885,-0.19651193448181317,0.16563972849181363,-0.2876242862265108,0.27820026045179336,-0.1342054177576143,0.04273631558856389,0.21323799374348995
1.02429503964916,0.12771221365487245,-0.27293240943973984,0.15037964753745184,-0.2590712108215431,0.16430047545328166,-0.08355587537620518,-0.5108878763809964,0.6787324542494806
